Year,attack_type,nearest_country,shore_distance,attack_description,vessel_status,Continent
2017,Boarded,PHL,4.545999521221013,"09.12.2017: 1945 UTC: Posn: 14:35.6N - 120:55.2E, Manila South Harbour Anchorage, Philippines.
Robbers boarded an anchored container ship via the anchor chain, cut through the forecastle store padlock, stole ship's properties and escaped. The incident was noticed and reported by the bosun after berthing. Local authorities informed and the coast guard boarded the vessel to investigate.",Berthed,Asia
2017,Boarded,VNM,6.684413785937036,"16.12.2017: 1630 UTC: Posn : 20:53.8N – 107:16.6E, Hon Net Anchorage, Cam Ph, Vietnam.
During cargo operations around 10 to 12 robbers boarded an anchored bulk carrier via the mooring ropes of the cargo barge alongside. Duty AB noticed the robbers stealing paint drums and raised the alarm. Seeing the alerted crew the robbers escaped with stolen ship’s properties.",Anchored,Asia
2020,Boarded,IDN,3.9360961274652815,"27.10.2020: 2105 UTC: Posn: 01:42.5N – 101:28.2E, Dumai Anchorage, Indonesia.
Duty AB on routine rounds onboard an anchored chemical tanker noticed wet footsteps on the poop deck and saw an unauthorised person escaping. Duty Officer notified. The duty AB reported that the person had gained access to the tanker via a bamboo pole and that there were an additional three persons waiting in a boat. the Incident was reported to local agent.",Anchored,Asia
2019,Boarded,IND,8.63194195126519,"23.09.2019: 1925 UTC: Posn: 17:03.8N – 082:26.2E, Kakinada Anchorage, India.
Four robbers boarded an anchored LPG tanker using a hook attached with rope. Alert crew noticed the robbers and raised the alarm resulting in the robbers escaping in their boat with ship’s stores. Incident reported to port authorities.",Anchored,Asia
2018,Boarded,PHL,1.1548419288851046,"03.11.2018: 1720 UTC: Posn: 13:43.38N – 121:02.39E, Tabangao Anchorage, Batangas, Philippines.
Duty watchman onboard an anchored container ship noticed two robbers on deck and notified the Second Officer. Alarm raised, PA announcement made and all crew mustered. Seeing the crew alertness, the robbers escaped with stolen ship’s properties. Coast Guard was immediately notified via VHF. They arrived at the location and managed to apprehend the robbers and recover the stolen items.",Anchored,Asia
2015,Boarded,LBR,5.2846435843756705,"24.10.2015: 0830 LT: Posn: 06:20N - 010:51W, Monrovia Anchorage, Liberia.
Unnoticed robbers boarded an anchored bulk carrier, stole ship’s properties and escaped. The theft was noticed when the crew noticed the padlock to the safety locker broken. Incident reported to local agents.",Anchored,Africa
2019,Boarded,MOZ,2.4290566494526944,"07.08.2019: 1930 UTC: Posn: 14:23.3S – 040:42.0E, Nacala Outer Anchorage, Mozambique.
Two armed robbers boarded an anchored chemical tanker via the hawse pipe and broke into the forecastle store. Alert crew noticed the robbers and raised the alarm resulting in the robbers escaping with stolen ship's stores.",Anchored,Africa
2015,Boarded,IDN,13.876729197600596,"22.01.2015: 2220 LT: Posn: 05:50.6S – 106:55.8E, Jakarta Anchorage, Indonesia.
Duty oiler during routine rounds onboard an anchored ship noticed four robbers in the engine room. One of the robbers took him as hostage and threatened him with a knife. The remaining robbers stole engine spares and escaped. Alarm raised and all crew alerted. Port Authority informed.",Anchored,Asia
2015,Boarded,VNM,14.243826292897708,"12.02.2015: 0254 LT: Posn: 20:41N – 107:12E, Around 4nm SSE of L'Orange Island, Hongai Outer Anchorage, Vietnam.
Five robbers armed with knives boarded an anchored bulk carrier. OOW noticed some movements on the forecastle and instructed the duty AB to check. As the AB proceeded forward the OOW directed the Aldis lamp towards the robbers who escaped in their boat. Upon investigation, it was found that ship’s stores and property were stolen.",Anchored,Asia
2019,Boarded,VEN,7.584079489335799,"17.01.2019: 0340 UTC: Posn: 10:11.7N - 064:47.3W, Puerto Jose Anchorage, Venezuela.
Unnoticed robbers boarded an anchored tanker. They stole ship’s stores and escaped. The theft was noticed by the duty crew during routine rounds. Port control informed.",Anchored,Americas
2017,Boarded,IDN,17.334500281788074,"20.08.2017: 1800 UTC: Posn: 01:04.20N – 103:41.70E, Around 4.7nm SSE of Pulau Nipah, Indonesia.
Two robbers boarded a bulk carrier underway and entered the steering gear room. They threatened the duty oiler with a knife. Once the robbers left the steering gear room the oiler immediately informed the 3/E who notified the bridge.  Master noticed on the radar two small boats heading towards Indonesian coast. Alarm raised and crew mustered. VTS Central Traffic Control informed. A warship responded and assisted the ship to the anchorage area. The Chief Officer made checks and found all crew safe. The ship anchored in Singapore Anchorage and the Coast Guard and Customs boarded for investigations.",Anchored,Asia
2020,Attempted,AGO,1.0217703210390938,"15.03.2020: 1605 UTC: Posn: 06:04.53S – 012:18.50E, Soyo Anchorage, Angola.
OOW onboard an anchored offshore supply vessel noticed 12 armed persons in a wooden boat attempting to board. Alarm activated and the persons aborted the attempt and moved away. Port Authorities notified and a security boat was dispatched to the location.",Anchored,Africa
2018,Boarded,IDN,12.196453795970315,"04.04.2018: 2005 UTC: Posn: 00:15.41S - 117:34.18E, Muara Berau Anchorage, Samarinda, Indonesia. 
Robbers boarded an anchored bulk carrier during cargo operations, broke into the forepeak store, stole ship's stores and escaped unnoticed. The crew noticed a suspicious boat in the vicinity and notified the OOW who raised the alarm. On searching the ship, the theft was identified. Agent and Port security officer informed.",Anchored,Asia
2020,Boarded,IDN,2.912102658850027,"11.08.2020: 2015 UTC: Posn: 01:42.8N – 101:27.8E, Dumai Inner Anchorage, Indonesia.
A robber boarded an anchored tanker using a hook attached to a rope. Alert duty crew noticed the robber along with two other persons in a wooden boat and raised the alarm. Hearing the alerted crew, the robbers escaped without stealing anything. Port Authorities informed through the local agent.",Anchored,Asia
2020,Boarded,GHA,4.720863367131467,"04.03.2020: 0345 UTC: Posn: 04:54.0N – 001:41.7W, Takoradi Anchorage, Ghana.
Robbers in two wooden boats approached and boarded an anchored general cargo ship, stole ship’s properties and escaped. Alarm raised and extra lookouts posted. Incident reported to Port Control and the Ghana Authorities boarded the vessel for investigation.",Anchored,Africa
2016,Boarded,IDN,18.820554222103898,"20.11.2016: 1915 LT: Posn: 03:41S - 114:25E, Taboneo Anchorage, Banjarmasin, Indonesia.  
Duty OS onboard an anchored bulk carrier noticed two robbers on the forecastle deck. On seeing the OS the robbers threatened him with a long knife. Alarm raised and crew alerted. The robbers managed to lower one mooring line into their boat and escaped.",Anchored,Asia
2017,Boarded,PHL,2.507594174913548,"07.01.2017: 1450 UTC: Posn: 13:44.0N – 121:02.2E, Batangas Anchorage, Philippines.
Robbers in two unlit boats approached and boarded an anchored product tanker. Duty AB on routine rounds noticed the robbers and raised the alarm. Hearing the alarm, the robbers escaped in their boats. Crew mustered and a search was carried out. It was reported that ship’s properties were stolen. Incident reported to Coast Guard, who boarded the tanker for investigation.",Anchored,Asia
2016,Boarded,GHA,5.973743742088161,"11.05.2016: 0131 UTC: Posn: 06:05.7N - 001:15.0E, Lome Anchorage, Togo.
About seven robbers in a wooden boat approached an anchored product tanker. One robber managed to board the tanker using a manrope. Alert crew noticed the robbers and informed the D/O who in turn raised the alarm and crew mustered. Upon hearing the alarm and seeing the crew alertness, the robber escaped empty handed with his accomplices in their boat. Togo navy informed.",Anchored,Africa
2020,Boarded,VNM,1.4648756358033228,"19.04.2020: 1845 UTC: Posn: Vung Tau Anchorage, Vietnam.
Four robbers in a wooden boat boarded an anchored chemical tanker. Duty watchman on routine rounds noticed the robbers and notified the OOW. Alarm raised and ship’s whistle sounded. Hearing the alarm, the robbers escaped with stolen ship’s stores. Crew mustered and a search was carried out. Incident reported to Port Control.",Anchored,Asia
2017,Boarded,VEN,5.7639817118401,"20.10.2017: 0320 UTC: Posn: 10:11.3N – 064:46.9W, Puerto Jose Anchorage, Venezuela.
Crew onboard an anchored tanker noticed five robbers on the poop deck and raised the alarm. Seeing the crew alertness, the robbers escaped. A search was carried out throughout the tanker. Nothing reported stolen.",Anchored,Americas
2018,Boarded,IDN,13.477551909877194,"17.10.2018: 1730-1830 UTC: Posn: 00:15.0S - 117:35.8E, Muara Berau Anchorage, Samarinda, Indonesia.
Two robbers armed with a knife boarded an anchored bulk carrier. Duty AB noticed the robbers on the forecastle deck and immediately informed the D/O. Alarm raised. Crew mustered and proceeded to the forward deck to investigate. On conducting a search, ship's stores were reported stolen. Incident reported to local authorities.",Anchored,Asia
2015,Boarded,VNM,10.120508140083254,"30.09.2015: 0400 LT: Posn: 10:46.10N – 106:44.10E, Vietnam International Container Terminal, Ho Chi Minh City Port, Vietnam.
A stevedore onboard a berthed container ship noticed two robbers near the forecastle and alerted the duty AB who in turn notified the OOW. The AB stopped his approach towards the robbers when he noticed them to be armed with a long bladed weapon. When the robbers saw the alerted crew they jumped overboard and escaped. Upon checking, the padlock on the bosun store was found to be forced opened and ship’s properties stolen.",Berthed,Asia
2018,Boarded,COG,7.0022063280859514,"22.12.2018: 0059 UTC: Posn: 04:44.9S – 011:45.4E, Pointe Noire Anchorage, Republic of The Congo.
Four armed robbers boarded an anchored container ship via the anchor chain. General alarm raised, crew mustered in citadel and rocket flares were fired. The robbers escaped. Upon investigation, ship’s stores were reported stolen. Incident reported to Pointe Noire Port Control via VHF.",Anchored,Africa
2019,Boarded,NGA,2.090341751967829,"15.04.2019: 2020 UTC: Posn: 04:28.1N – 007:10.1E, Bonny River Inner Anchorage, Nigeria.
Four persons in a speed boat armed with automatic weapons approached an anchored product tanker. Two persons managed to board the tanker and open fire towards the accommodation. The onboard Nigerian naval guards returned fire resulting in the persons retreating into their boat and escaping. Alarm raised, PA announcement made, and crew mustered in the citadel. Bonny Signal Station and Nigerian Navy notified. One guard was injured during the shooting and was given first aid by the crew. Two security boats responded and approached the tanker. The injured guard was transferred to a security boat and taken ashore for medical assistance. Remaining crew reported safe.",Anchored,Africa
2019,Boarded,KEN,0.42506092831234593,"26.07.2019: 2130 UTC: Posn: 04:04.6S – 039:39.8E, Mbaraki Wharf, Mombasa, Kenya.
Duty AB on routine rounds onboard a berthed tanker, noticed a person climbing the mooring rope. Alarm sounded, crew mustered, and port control informed. Before a patrol boat could respond, the person had cut two mooring ropes and escaped.",Berthed,Africa
2017,Boarded,VEN,7.882764266223686,"22.09.2017: 0300 UTC: Posn: 10:09.27N – 064:47.63W, Puerto Jose Anchorage, Venezuela.
Duty officer onboard an anchored bulk carrier raised the alarm when the duty AB did not respond to a call on the walkie talkie. Crew mustered and carried out a search for the duty AB who was found tied up on the forecastle. Hearing the alarm and seeing the alerted crew the robbers were seen escaping. Upon inspecting the bosun store it was found large quantity of ship’s stores stolen. Authorities notified.",Anchored,Americas
2015,Boarded,IDN,0.7614105698531798,"12.09.2015: 0500 LT: Posn: 01:04.14N – 103:54.23E, PT Dharma Sentosa Marindo Yard, Pulau Batam, Indonesia.
Three robbers boarded a berthed tug. One robber armed with a sword and knife stood guard while the other two started stealing ship’s stores. The cook noticed the robbers and was threatened with the knife and ordered to retreat into the accommodation. Alarm raised and the robbers escaped. Authorities informed.",Berthed,Asia
2016,Boarded,IDN,12.35885038043928,"01.04.2016: 0145 LT: Posn: 00:15.2S – 117:34.8E, Samarinda Anchorage, Indonesia.
D/O onboard an anchored bulk carrier heard voices on the forecastle deck. Alarm raised and an announcement was made on the PA system. As crew rushed to the location the robbers escaped with stolen ship’s stores. Master tried to contact the coast guard but received no response.",Anchored,Asia
2015,Boarded,IND,11.425409235051106,"24.07.2015: 0445 LT: Posn: Kandla Port Anchorage, India. 
Duty watchman informed duty officer on the bridge that two robbers had boarded an anchored product tanker at the forecastle. Alarm was raised and crew mustered. Seeing crew alertness, the robbers escaped with stolen ship’s properties.",Anchored,Asia
2016,Boarded,PER,0.8475849781479531,"16.11.2016: 1940 LT: Posn: 12:02.45S - 077:08.91W, Callao Port, Peru.
Two robbers wearing masks and armed with knives boarded a berthed bulk carrier. Seeing the duty crew, the robbers threatened them with the knives. Alarm raised and crew alerted. The robbers escaped with stolen ship's properties. Incident reported to the PFSO who boarded the vessel to investigate.",Berthed,Americas
2016,Boarded,IDN,1.7761588738117888,"22.03.2016: Night Hours: Posn: 01:26.31N - 125:11.47E, Samudra Jetty No.2, Bitung Port, Indonesia.
Robbers boarded a berthed product tanker during cargo operations. They broke into the safety locker, stole ship’s equipment and escaped unnoticed. The incident was noticed during routine inspection upon departure. Incident reported to Owners.",Berthed,Asia
2020,Boarded,CIV,0.30574791150357356,"07.03.2020: 0150 UTC: Posn: 05:16.0N – 004:02.2W, Abidjan Anchorage, Ivory Coast.
A robber in a canoe approached and boarded an anchored offshore tug. The alert crew noticed the presence of the robber and raised the alarm. All crew mustered and a security search was carried out throughout the vessel. Port Control informed and a security boat was sent to the location. It was reported that a mobile phone was stolen from the vessel.",Anchored,Africa
2018,Boarded,NGA,0.5965849372102671,"01.06.2018: 0230 UTC: Posn: Apapa Port, Lagos, Nigeria.
Robbers boarded a berthed container ship and tried to steal ship’s properties. The duty OS intervened and the robbers assaulted and injured the OS. Medical treatment was provided to the OS and was later repatriated from the next port for full recovery.",Berthed,Africa
2016,Boarded,VNM,15.326269299170256,"09.05.2016: 2106 LT: Posn: 10:11N – 107:04E, Mui Vung Tau Anchorage, Vietnam.
Robbers boarded an anchored container ship and stole ship’s stores. The alarm was raised and the robbers escaped. Port control informed.",Anchored,Asia
2019,Boarded,CHN,7.739710705325776,"11.01.2019: 2030 UTC: Posn: 38:53.60N – 118:36.65E, Caofeidian Anchorage, China.
Two robbers, armed with a steel bar, boarded an anchored bulk carrier.  Duty crew noticed the robbers and raised the alarm. Hearing the alerted crew, the robbers escaped without stealing anything. Incident reported to port authorities.",Anchored,Asia
2020,Boarded,IDN,20.25938152320165,"04.04.2020: 1430 UTC: Posn : Taboneo Anchorage, Indonesia.
Robbers boarded an anchored bulk carrier, stole ship’s equipment and escaped. Incident reported to port control. A police patrol boat arrived and conducted an investigation.",Anchored,Asia
2016,Boarded,GHA,0.35661406505467547,"26.07.2016: 0338 LT: Posn: Sekondi Naval Berth, Takoradi, Ghana.
A robber armed with a knife in a small boat boarded a berthed offshore tug. Deck crew noticed the robber, raised the alarm and approached the robber. Seeing the approaching crew the robber escaped. A search was conducted and ship’s property reported stolen. Port control informed.",Berthed,Africa
2018,Boarded,BGD,5.7916121492131944,"03.07.2018: 2200 UTC: Posn: 22:19.45N – 091:43.67E, Chittagong Anchorage, Bangladesh.
Eight robbers armed with knives boarded an anchored bulk carrier using ropes attached to hooks. The robbers took hostage and tied up the deck watchman, stole the aft mooring ropes and escaped. Incident reported to local agent.",Anchored,Asia
2016,Boarded,IDN,4.061930571886,"27.02.2016 to 03.03.2016: Posn: Berth 202, Tanjung Priok Port, Jakarta, Indonesia.
While at berth, unauthorized persons boarded a bulk carrier and escaped with ship’s properties. The ship departed from berth to OPL Jakarta anchorage where the theft was discovered when the duty crew noticed the store’s padlock broken. Alarm raised and crew mustered. A search was carried out and ship’s properties were reported stolen.",Berthed,Asia
2016,Boarded,COG,6.757970962772174,"07.08.2016: 0030 LT: Posn: 04:44.9S – 011:46.3E, Pointe Noire Outer Anchorage, The Congo.
Four robbers in a small motor boat approached an anchored bulk carrier. Two robbers boarded the ship and broke into the bosun store, which triggered an alarm on the bridge. Duty officer raised the alarm and alerted the piracy watch crew members who started making their way towards the forward. Seeing the alerted crew, the two robbers escaped with their accomplices waiting in the boat. Upon investigation, nothing reported stolen.",Anchored,Africa
2019,Boarded,NGA,1.4752665358469328,"14.08.2019: 0130 UTC: Posn: 04:40.50N – 007:09.31E, Federal Ocean Terminal, Onne Port, Nigeria.
Duty officer onboard a berthed offshore supply ship noticed a robber on the CCTV stealing ship’s properties from the pump room and immediately informed the Master. Crew quickly locked the robber inside the pump room. Seeing the alerted crew, the accomplice waiting in a canoe alongside the vessel escaped. Port authority was notified and the robber was taken ashore for questioning and investigation.",Berthed,Africa
2020,Boarded,IDN,2.3143934982976204,"15.05.2020: 2100–2230 UTC: Posn: 03:47.3N - 098:41.8E, Belawan Port, Indonesia.
Unnoticed, robbers boarded a berthed product tanker and stole ship’s stores. The incident was noticed after the completion of cargo operations. Incident reported to Port Authority.",Berthed,Asia
2016,Boarded,PER,3.991032227347083,"06.10.2016: 0412 LT: Posn: 12:01.1S - 077:11.2W, Callao Anchorage, Peru.
Robbers in a wooden skiff approach and boarded an anchored general cargo ship. They stole ship’s properties and escaped unnoticed. The theft was discovered by the duty AB during routine rounds. Incident reported to Port Control.",Anchored,Americas
2018,Attempted,NGA,14.568573180043058,"17.10.2018: 0155 UTC: Posn: 06:15.9N - 003:13.3E, Lagos Secure Anchorage Area, Nigeria.
Duty AB on routine rounds onboard an anchored product tanker noticed a speed boat alongside the anchor chain. Around five persons armed with guns and hooks were noticed attempting to board the tanker. The AB shouted at the intruders and informed the bridge. Alarm raised and fire pump activated. Upon hearing the alarm, the persons aborted the attempted boarding and moved away.  Incident reported to local authorities who dispatched a patrol vessel which searched the waters around the tanker. A search was made throughout the tanker. Nothing reported stolen.",Anchored,Africa
2018,Boarded,IDN,9.40037311662003,"28.04.2018: 1430 UTC: Posn: 00:14.9S - 117:32.7E, Muara Berau, Samarinda, Indonesia.
Duty AB on routine rounds onboard an anchored general cargo vessel was threatened by four robbers armed with knives. The AB managed to escape and raised the alarm. Seeing the alerted crew the robbers escaped in two boats. Nothing reported stole.",Anchored,Asia
2015,Boarded,VNM,10.33776046617327,"04.12.2015: 2100 LT: Posn: 20:42N – 107:10E, Campha Outer Anchorage, Vietnam.
Six robbers in a wooden boat, armed with long knives approached an anchored bulk carrier. Three robbers boarded the vessel and threatened the crew on anti-piracy watch. The crew notified the duty officer and retreated into the accommodation. Alarm raised. Crew mustered and remained on the bridge until the robbers departed with stolen ship's stores.",Anchored,Asia
2015,Boarded,HTI,1.088100598863739,"15.04.2015: 2300 LT: Posn: 19:36.52N – 072:59.82W, Baie de Port-a-Piment, Haiti.
Around 10-15 robbers armed with machetes, clubs and sticks in a boat came alongside an anchored yacht. They were violent and assaulted the skipper and his wife. They ransacked the yacht, stole personal belongings, navigational equipment, properties and escaped. Mayday calls on VHF was transmitted but no response received. The following morning, locals assisted the couple and informed the police who are investigating the incident. The couple needed hospitalisation due to the severe beating. The skipper’s fingers and arms were broken and his wife was severely bruised.",Anchored,Americas
2020,Attempted,PER,3.685863012024207,"27.06.2020: 0010 UTC: Posn: 12:01.4S - 077:10.8W, Callao Anchorage, Peru.
Duty AB onboard an anchored bulk carrier noticed three persons attempting to board via the anchor chain. The AB immediately informed the D/O and started shouting at the robbers. Alarm raised and crew mustered. Seeing the alerted crew, the persons aborted the attempted boarding and escaped. Port Control and Coast Guard were notified who later arrived at the location and made a search.",Anchored,Americas
2017,Boarded,IDN,27.9293061614825,"07.12.2017: 1945 UTC: Posn: 01:28N - 104:39E, Around 15NM NE of Tanjung Berakit, Pulau Bintan, Indonesia
Four robbers armed with knives boarded an anchored tanker. They threatened the Duty Engineer with knives and tied him up. Alarm raised and crew alerted. The robbers escaped with stolen ship’s engine spares.",Anchored,Asia
2016,Boarded,VNM,12.518372755025863,"23.11.2016: 0150 LT: Posn: 10:15.6N - 107:00.2E, Vung Tau Anchorage, Vietnam.
Two duty crew on board an anchored bulk carrier noticed a fishing boat slowly approaching the vessel. The boat circled the vessel and then stopped near the bow. One crew stayed near the forecastle to keep watch on the boat. Unknown to the crew another boat had come alongside the vessel near the accommodation. Two robbers armed with knives boarded the vessel and started stealing ship’s stores. As the second crew made his routine rounds the robbers confronted and threatened him with the knife. The duty crew retreated into the accommodation and raised the alarm, resulting in the robbers escaping. Incident reported to Port Control via VHF.",Anchored,Asia
2015,Boarded,IND,10.144690169419857,"30.12.2015 : Posn: 22:37N - 069:55E, Sikka Anchorage, India. 
Two robbers in a small fast craft boarded an anchored tanker. Duty crew noticed the robbers, raised the alarm and crew mustered. Seeing the alerted crew the robbers escaped with stole ship properties. Incident reported to port control.",Anchored,Asia
2016,Boarded,COD,25.838804134485795,"24.01.2016: 0418 UTC: Posn: 05:50.5S - 013:25.9E, Ango Ango Anchorage, Democratic Republic of the Congo.
Two robbers boarded an anchored product tanker. Duty crew on routine rounds noticed the robbers and informed the bridge. Alarm raised and crew mustered. Seeing the crew alertness, the robbers aborted and escaped without stealing anything.",Anchored,Africa
2015,Boarded,NGA,0.3434857265691963,"12.03.2015: 2254 LT: Posn: Terminal 5, Apapa Port, Lagos, Nigeria.
Duty pump man onboard a berthed product tanker, noticed two robbers hiding near the hatch cover of No.1 Cargo oil tank. He immediately informed the duty officer and alerted all crew. Seeing the alerted crew the robbers jumped overboard, disconnected their own hoses and escaped. Upon inspection, it was  noticed that around five cubic meters of base oil was stolen. Agents and Port Security Officer informed.",Berthed,Africa
2019,Boarded,IND,4.200486460732105,"03.02.2019: 1630 UTC: Posn: 23:02.02N – 070:13.39E, Oil Jetty No.4, Kandla Port, India.
The chief officer on routine rounds onboard a berthed tanker noticed a boat under the forecastle and notified the other deck crew. Seeing the alerted crew, the boat moved away. On inspection it was noticed that a store room had been broken into, but nothing reported stolen. Port Authorities notified.",Berthed,Asia
2016,Boarded,IDN,1.9878522179201532,"08.09.2016: 0345 LT: Posn: 01:41.8N – 101:29.7E, Dumai Inner Anchorage, Indonesia.
Four robbers armed with knives boarded an anchored tanker and entered into the engine room. Duty 2/E noticed the robbers and informed the D/O on the bridge who raised the alarm and all crew mustered. On hearing the alarm, the robbers escaped through the steering gear room with ship’s spares. Port control informed.",Anchored,Asia
2018,Boarded,VNM,5.99497062467593,"01.01.2018: 0030 UTC: Posn: Cam Pha Loading Anchorage, Vietnam A robber boarded an anchored vessel during cargo operations and escape with stolen ship properties. The theft was noticed by crew on routine rounds.",Anchored,Asia
2020,Boarded,IDN,16.236638929696582,"11.04.2020: 2100 UTC: Posn: Taboneo Anchorage, Indonesia.
Duty crew on routine rounds onboard an anchored bulk carrier noticed the forward store room door security padlock broken. Further investigation revealed ship’s stores were stolen.",Anchored,Asia
2020,Attempted,NGA,10.87281774061261,"17.01.2020: Early Morning Hrs: Posn: Lagos Secure Anchorage Area, Nigeria.
Robbers in a small boat approached an anchored tanker during STS cargo operations. Two of the robbers attempted to board the tanker via the anchor chain. Duty crew on routine rounds noticed the robbers and raised the alarm. Crew mustered and patrol boat informed. Seeing the alerted crew, the robbers aborted the attempted boarding and escaped in their boat. Authorities notified.",Anchored,Africa
2015,Boarded,VNM,6.7392830460309625,"16.12.2015: 0430 LT: Posn: 20:55.84N - 107:17.59E, Campha Anchorage, Vietnam.
Robbers boarded an anchored bulk carrier during cargo operations unnoticed, stole ship’s properties and escaped. The theft was noticed by the bosun during routine rounds. Incident reported to local authorities through the local agents.",Anchored,Asia
2016,Boarded,PER,5.45437343712385,"23.03.2016: 2220 LT: Posn: 12:01S – 077:12W, Callao Anchorage No.1, Peru.
Two robbers wearing face masks boarded an anchored vehicle carrier preparing for berthing operations. Duty AB on routine rounds noticed some movements near the forecastle store and reported it to the OOW. Master immediately mustered the crew and asked them to investigate. As the crew approached the forecastle they noticed two robbers jumping overboard with stolen ship’s stores. The crew notified the Master that the robbers were wearing a uniform which resembled the shore watchman’s uniform. Indent reported to Harbour Master.",Berthed,Americas
2016,Boarded,COL,0.3871311849905628,"11.11.2016: 0145 LT: Posn: 10:19.4N – 075:31.6W, Mamonal Inner Anchorage, Colombia.
Around four robbers armed with knives boarded an anchored  LPG Tanker. Duty AB on routine rounds spotted the robbers and reported to the bridge. Duty 2/O raised the alarm, made PA announcement and sounded the fog horn continuously. Seeing the crew alertness, the robbers escaped with stolen ship’s properties. All crew mustered and a search was carried out. Incident reported to port control and a coast guard patrol boat was dispatched to the area.",Anchored,Americas
2018,Boarded,IDN,9.201351666335118,"02.08.2018: 2000 UTC: Posn: 06:02.2S - 106:53.4E, Tanjung Priok Anchorage, Jakarta, Indonesia.
Unnoticed, robbers boarded an anchored bulk carrier, stole engine spares and escaped. The theft was noticed during routine rounds and a search throughout the vessel was carried out.",Anchored,Asia
2017,Boarded,PER,4.5938341477797495,"07.02.2017: 0630 UTC: Posn: 12:01.2S – 077:12.0W, Callao Anchorage, Peru.
Four robbers in a small boat came alongside and boarded an anchored bulk carrier using a rope. They took hostage the duty crew and tied him up. The robbers then stole ship’s stores and escaped. Duty officer raised the alarm, crew mustered and a search was carried out. Incident reported to port authorities and the local agents.",Anchored,Americas
2019,Attempted,PER,4.265928274982774,"19.03.2019: 0700 UTC: Posn: 12:01.66S – 077:12.03W, Callao Anchorage, Peru.
Four robbers wearing jackets and caps in a small boat approached an anchored vehicle carrier. Duty crew on routine rounds noticed the robbers attempting to board the ship via the anchor cable. Alarm raised, ship’s horn sounded and crew directed flash lights towards the robbers. Seeing the alerted crew, the robbers aborted the attempted boarding and escaped. VTS Tramar and local agents informed. A patrol boat was dispatched to search the anchorage area.",Anchored,Americas
2019,Boarded,IDN,6.593724122522588,"26.04.2019: 2105 UTC: Posn: 06:05.7S - 106:55.2E, Jakarta Container Terminal, Indonesia.
Two robbers boarded a berthed container ship. Duty oiler on routine rounds noticed the robbers in the engine room and raised the alarm. Hearing the alarm, the robbers escaped empty handed. A search was made throughout the ship. Nothing reported stolen.",Berthed,Asia
2018,Attempted,IDN,13.75322667667252,"05.01.2018: 1830 UTC: Posn: 00:16.22S - 117:36.11E, Muara Berau Anchorage, Samarinda, Indonesia. Five robbers approached an anchored bulk carrier in a small boat and attempted to board via the anchor chain. Alert duty crew noticed the robbers and shouted at them resulting in the robbers retreating and moving away.",Anchored,Asia
2020,Attempted,PER,3.5564291004221915,"05.12.2020: 0625 UTC: Posn: 12:01.97S – 077:11.50W, Callao Anchorage, Peru.
Two unauthorised persons attempted to board an anchored general cargo ship via the anchor chain. Alert duty watchmen heard some unusual noise and noticed the attempted boarding and responded. Hearing the alerted crew the persons aborted the attempted boarding and escaped in their boat. Incident reported to the local authorities. A coast guard boat arrived at location and conducted an investigation.",Anchored,Americas
2018,Attempted,BGD,3.8654815982777024,"06.05.2018: 1525 UTC: Posn: 22:15.0N  091:44.9E, Chittagong Alpha Anchorage, Bangladesh.
Seven robbers in a wooden boat with an outboard engine approached and attempted to board an anchored bulk carrier using a hook attached to a rope. The crew noticed the robbers and raised the alarm. Seeing the crew alertness, the robbers aborted the boarding attempt. Local Authorities informed.",Anchored,Asia
2018,Boarded,HTI,2.743046318429721,"10.01.2018: 2200UTC: Posn: 18:34.34N - 072:22.87W, Port Au Prince Anchorage, Haiti. Unnoticed a robber boarded an anchored tanker, stole ships properties and escape. The theft was discovered by duty crew during routine rounds.",Anchored,Americas
2020,Boarded,GIN,15.318392365364488,"15.10.2020: 2340 UTC: Posn: 09:22.4N – 013:44.2W, Conakry Anchorage, Guinea.
Ten persons armed with guns and knives in two blue coloured boats approached and boarded an anchored bulk carrier. Alarm raised, SSAS activated and authorities informed. The persons aggressively and violently ransacked all cabins and escaped with cash and crew personal belongings. A Coast Guard vessel came and remained with the ship will daybreak.",Anchored,Africa
2019,Boarded,COD,27.372434344029447,"28.04.2019: 0504 UTC: Posn: 05:50.5S - 013:25.5E, Ango-Ango Inner Anchorage, Port Matadi, Democratic Republic of the Congo.
Two robbers armed with long knives boarded an anchored product tanker and broke into the forecastle store. Duty watch keeper spotted the robbers and notified the OOW. Alarm raised, and crew mustered. Upon hearing the alarm, the robbers escaped with stolen ship’s stores.",Anchored,Africa
2017,Boarded,PHL,2.1538991722126526,"26.03.2017: 1730 UTC: Posn: 13:43.7N – 121:02.20E, Batangas Anchorage, Philippines.
Duty crew onboard an anchored tanker noticed a robber on the forecastle as he approached during routine rounds. The robber threatened the crew with a knife, resulting in the duty crew raising the alarm and retreating. Seeing the crew alertness, the robber escape in a boat. On conducting a thorough security check, ship properties found missing. Incident reported to the Philippines Coast Guard and Port Authority.",Anchored,Asia
2018,Boarded,IDN,12.950676598675471,"20.01.2018: 2135 UTC: Posn: 00:15.8S – 117:35.3E, Muar Berau Anchorage, Indonesia.
Two robbers boarded an anchored vessel, stole ship's properties and escaped. The theft was noticed by crew on routine rounds. Port control informed.",Anchored,Asia
