Year,State,NY,Restaurant,Illnesses,Hospitalizations,Deaths
1999,Wisconsin,FALSE,TRUE,33,0,0
1998,Washington,FALSE,TRUE,2,NA,NA
1998,Washington,FALSE,TRUE,2,0,0
1999,Washington,FALSE,TRUE,2,NA,NA
1999,Washington,FALSE,FALSE,11,4,0
1999,Washington,FALSE,TRUE,2,NA,NA
1999,Washington,FALSE,TRUE,6,NA,NA
1999,Washington,FALSE,FALSE,6,0,0
1999,Washington,FALSE,FALSE,30,0,NA
1999,Washington,FALSE,TRUE,9,NA,NA
1999,Washington,FALSE,FALSE,62,2,0
1999,Washington,FALSE,FALSE,34,NA,NA
1999,Washington,FALSE,FALSE,13,NA,NA
1999,Washington,FALSE,TRUE,3,NA,NA
1999,Washington,FALSE,FALSE,17,NA,NA
1999,Washington,FALSE,FALSE,5,NA,NA
1999,Washington,FALSE,TRUE,5,NA,NA
1999,Washington,FALSE,FALSE,8,NA,NA
1999,Washington,FALSE,TRUE,2,NA,NA
1999,Washington,FALSE,TRUE,4,0,NA
1999,Washington,FALSE,TRUE,4,NA,NA
1999,Washington,FALSE,TRUE,6,NA,NA
1999,Washington,FALSE,FALSE,6,0,NA
1999,Washington,FALSE,TRUE,2,NA,NA
1999,Washington,FALSE,TRUE,2,NA,NA
1999,Washington,FALSE,TRUE,5,0,NA
1999,Washington,FALSE,TRUE,3,NA,NA
1999,Washington,FALSE,TRUE,2,NA,NA
1999,Washington,FALSE,FALSE,4,NA,NA
1999,Washington,FALSE,TRUE,35,NA,NA
1999,Washington,FALSE,TRUE,2,NA,NA
1999,Washington,FALSE,FALSE,115,NA,NA
1999,Washington,FALSE,TRUE,2,0,NA
1999,Washington,FALSE,FALSE,3,NA,NA
1999,Washington,FALSE,FALSE,2,NA,NA
1999,Washington,FALSE,TRUE,2,NA,NA
1999,Washington,FALSE,TRUE,4,0,NA
1999,Washington,FALSE,TRUE,4,NA,NA
1999,Washington,FALSE,FALSE,2,NA,NA
1999,Washington,FALSE,FALSE,10,NA,NA
1999,Washington,FALSE,TRUE,4,NA,NA
1999,Washington,FALSE,FALSE,30,NA,NA
1999,Washington,FALSE,FALSE,11,NA,NA
1999,Washington,FALSE,FALSE,2,NA,NA
1999,Washington,FALSE,TRUE,2,0,NA
1999,Washington,FALSE,TRUE,3,NA,NA
1999,Washington,FALSE,TRUE,2,NA,NA
1999,Washington,FALSE,TRUE,3,NA,NA
1999,Washington,FALSE,FALSE,3,NA,NA
1999,Washington,FALSE,TRUE,3,0,NA
1999,Washington,FALSE,FALSE,3,NA,NA
1999,Washington,FALSE,TRUE,2,0,NA
1999,Washington,FALSE,TRUE,41,NA,NA
1999,Washington,FALSE,TRUE,2,NA,NA
1999,Washington,FALSE,TRUE,4,NA,NA
1999,Washington,FALSE,FALSE,5,2,NA
1999,Washington,FALSE,TRUE,17,0,NA
1999,Washington,FALSE,FALSE,16,NA,NA
1999,Washington,FALSE,TRUE,3,0,NA
1999,Washington,FALSE,TRUE,2,0,NA
1999,Washington,FALSE,FALSE,2,NA,NA
1999,Washington,FALSE,TRUE,2,0,NA
1999,Washington,FALSE,TRUE,2,NA,NA
1999,Washington,FALSE,TRUE,2,NA,NA
1999,Washington,FALSE,TRUE,4,0,NA
1999,Washington,FALSE,FALSE,25,NA,NA
1999,Washington,FALSE,TRUE,50,NA,NA
1999,Washington,FALSE,FALSE,30,NA,NA
1999,Washington,FALSE,TRUE,4,NA,NA
1999,Washington,FALSE,TRUE,2,NA,NA
1999,Washington,FALSE,TRUE,18,NA,NA
1999,Washington,FALSE,TRUE,3,NA,NA
1999,Washington,FALSE,TRUE,6,NA,NA
1999,Washington,FALSE,FALSE,3,NA,NA
1999,Washington,FALSE,TRUE,3,NA,NA
1999,Washington,FALSE,TRUE,10,NA,NA
1999,Washington,FALSE,TRUE,3,NA,NA
1999,Washington,FALSE,TRUE,6,1,NA
1999,Washington,FALSE,FALSE,9,NA,NA
1999,Washington,FALSE,TRUE,3,NA,NA
1999,Washington,FALSE,TRUE,2,NA,NA
1999,Washington,FALSE,TRUE,3,NA,NA
1999,Washington,FALSE,TRUE,3,NA,NA
1999,Washington,FALSE,TRUE,3,NA,NA
1999,Washington,FALSE,TRUE,5,NA,NA
1999,Washington,FALSE,TRUE,8,NA,NA
1999,Washington,FALSE,TRUE,3,0,NA
1999,Washington,FALSE,TRUE,3,NA,NA
1999,Washington,FALSE,TRUE,27,NA,NA
1999,Washington,FALSE,TRUE,2,0,NA
1999,Washington,FALSE,FALSE,61,NA,NA
1998,Vermont,FALSE,FALSE,4,0,0
1999,Vermont,FALSE,TRUE,12,2,0
1998,Vermont,FALSE,TRUE,33,NA,0
1998,Virginia,FALSE,FALSE,8,NA,NA
1998,Virginia,FALSE,FALSE,5,NA,NA
1999,Virginia,FALSE,TRUE,26,0,0
1999,Virginia,FALSE,FALSE,8,0,0
1999,Virginia,FALSE,FALSE,33,NA,0
1999,Virginia,FALSE,FALSE,16,0,0
1999,Virginia,FALSE,TRUE,22,NA,0
1999,Virginia,FALSE,TRUE,177,8,0
1999,Virginia,FALSE,TRUE,49,0,0
1999,Virginia,FALSE,TRUE,25,NA,NA
1999,Utah,FALSE,FALSE,3,0,0
1999,Utah,FALSE,FALSE,59,NA,NA
1999,Utah,FALSE,FALSE,4,0,0
1999,Utah,FALSE,FALSE,256,0,0
1999,Texas,FALSE,FALSE,10,NA,NA
1999,Texas,FALSE,FALSE,4,NA,NA
1999,Texas,FALSE,FALSE,5,NA,NA
1999,Texas,FALSE,FALSE,46,NA,NA
1998,Texas,FALSE,FALSE,29,NA,NA
1998,Texas,FALSE,FALSE,8,NA,NA
1998,Texas,FALSE,FALSE,7,NA,NA
1998,Texas,FALSE,FALSE,60,NA,NA
1998,Texas,FALSE,FALSE,8,NA,NA
1998,Texas,FALSE,FALSE,225,NA,NA
1998,Texas,FALSE,FALSE,3,NA,NA
1998,Texas,FALSE,FALSE,6,NA,NA
1998,Texas,FALSE,FALSE,19,NA,NA
1998,Texas,FALSE,FALSE,4,NA,NA
1998,Texas,FALSE,FALSE,23,NA,NA
1998,Texas,FALSE,FALSE,20,NA,NA
1998,Texas,FALSE,TRUE,2,NA,NA
1998,Texas,FALSE,FALSE,2,NA,NA
1998,Texas,FALSE,FALSE,5,NA,NA
1998,Texas,FALSE,FALSE,141,NA,NA
1998,Texas,FALSE,FALSE,50,NA,NA
1998,Texas,FALSE,TRUE,18,NA,NA
1998,Texas,FALSE,FALSE,15,NA,NA
1998,Texas,FALSE,FALSE,2,NA,NA
1998,Texas,FALSE,FALSE,78,NA,NA
1998,Texas,FALSE,FALSE,2,NA,NA
1998,Texas,FALSE,FALSE,5,NA,NA
1998,Texas,FALSE,TRUE,22,NA,NA
1998,Texas,FALSE,FALSE,218,NA,NA
1999,Texas,FALSE,FALSE,55,NA,0
1999,Texas,FALSE,FALSE,34,NA,NA
1999,Texas,FALSE,FALSE,55,NA,NA
1999,Texas,FALSE,FALSE,32,NA,NA
1999,Texas,FALSE,FALSE,76,NA,NA
1999,Texas,FALSE,FALSE,75,NA,NA
1999,Texas,FALSE,TRUE,7,7,0
1999,Texas,FALSE,FALSE,10,NA,NA
1999,Texas,FALSE,FALSE,81,NA,NA
1999,Texas,FALSE,TRUE,57,NA,NA
1999,Texas,FALSE,TRUE,121,NA,NA
1998,Tennessee,FALSE,TRUE,264,12,0
1999,Tennessee,FALSE,TRUE,56,NA,NA
1999,Tennessee,FALSE,FALSE,42,0,0
1999,Tennessee,FALSE,FALSE,30,2,0
1999,Tennessee,FALSE,FALSE,7,0,0
1999,Tennessee,FALSE,TRUE,11,0,0
1999,Tennessee,FALSE,TRUE,4,0,0
1999,Tennessee,FALSE,FALSE,50,0,0
1999,Tennessee,FALSE,TRUE,21,3,0
1999,Tennessee,FALSE,FALSE,19,0,0
1998,South Dakota,FALSE,FALSE,6,1,0
1998,South Dakota,FALSE,TRUE,10,0,0
1998,South Carolina,FALSE,TRUE,35,NA,0
1998,South Carolina,FALSE,TRUE,12,1,0
1999,South Carolina,FALSE,TRUE,17,NA,NA
1999,South Carolina,FALSE,FALSE,15,NA,NA
1999,Rhode Island,FALSE,TRUE,33,0,0
1999,Rhode Island,FALSE,TRUE,56,1,0
1999,Pennsylvania,FALSE,TRUE,12,0,0
1999,Pennsylvania,FALSE,FALSE,10,NA,NA
1999,Pennsylvania,FALSE,TRUE,4,1,0
1999,Pennsylvania,FALSE,TRUE,12,NA,NA
1999,Pennsylvania,FALSE,FALSE,44,0,0
1999,Pennsylvania,FALSE,TRUE,10,0,0
1999,Pennsylvania,FALSE,TRUE,6,0,0
1999,Pennsylvania,FALSE,TRUE,7,0,0
1999,Pennsylvania,FALSE,TRUE,125,1,0
1999,Pennsylvania,FALSE,FALSE,16,4,NA
1999,Pennsylvania,FALSE,TRUE,3,0,0
1999,Pennsylvania,FALSE,FALSE,32,0,0
1999,Pennsylvania,FALSE,FALSE,34,0,0
1999,Pennsylvania,FALSE,FALSE,85,1,0
1999,Pennsylvania,FALSE,TRUE,5,0,0
1999,Pennsylvania,FALSE,FALSE,6,0,0
1999,Pennsylvania,FALSE,TRUE,8,1,0
1999,Pennsylvania,FALSE,FALSE,14,NA,NA
1999,Pennsylvania,FALSE,FALSE,24,1,0
1999,Pennsylvania,FALSE,FALSE,3,NA,NA
1999,Pennsylvania,FALSE,FALSE,23,NA,NA
1999,Pennsylvania,FALSE,TRUE,15,NA,NA
1999,Pennsylvania,FALSE,FALSE,6,0,0
1999,Pennsylvania,FALSE,FALSE,4,2,0
1999,Pennsylvania,FALSE,FALSE,11,0,0
1999,Pennsylvania,FALSE,TRUE,33,NA,0
1999,Pennsylvania,FALSE,FALSE,54,NA,NA
1999,Pennsylvania,FALSE,FALSE,25,NA,NA
1999,Pennsylvania,FALSE,TRUE,13,NA,NA
1999,Pennsylvania,FALSE,FALSE,21,NA,NA
1999,Pennsylvania,FALSE,FALSE,10,0,0
1999,Pennsylvania,FALSE,FALSE,28,NA,NA
1999,Pennsylvania,FALSE,TRUE,43,0,0
1999,Pennsylvania,FALSE,TRUE,16,NA,NA
1999,Pennsylvania,FALSE,FALSE,31,0,0
1999,Pennsylvania,FALSE,TRUE,9,0,0
1999,Pennsylvania,FALSE,FALSE,8,0,0
1999,Pennsylvania,FALSE,FALSE,104,5,0
1998,Oregon,FALSE,FALSE,6,NA,NA
1998,Oregon,FALSE,TRUE,5,NA,NA
1998,Oregon,FALSE,FALSE,2,NA,NA
1999,Oregon,FALSE,TRUE,55,0,0
1998,Oregon,FALSE,TRUE,2,0,0
1998,Oregon,FALSE,FALSE,22,1,0
1998,Oregon,FALSE,FALSE,9,0,0
1998,Oregon,FALSE,FALSE,42,0,0
1998,Oregon,FALSE,FALSE,150,0,0
1998,Oregon,FALSE,TRUE,20,0,0
1998,Oregon,FALSE,TRUE,16,0,0
1998,Oregon,FALSE,FALSE,4,0,0
1998,Oregon,FALSE,FALSE,29,2,0
1998,Oregon,FALSE,FALSE,2,NA,NA
1998,Oregon,FALSE,FALSE,8,0,0
1998,Oregon,FALSE,FALSE,57,0,0
1998,Oregon,FALSE,TRUE,9,0,0
1998,Oregon,FALSE,TRUE,28,1,0
1998,Oregon,FALSE,FALSE,36,0,0
1998,Oregon,FALSE,TRUE,8,1,0
1999,Oregon,FALSE,FALSE,11,0,0
1999,Oregon,FALSE,FALSE,8,0,0
1999,Oregon,FALSE,FALSE,12,0,0
1999,Oregon,FALSE,FALSE,22,0,0
1999,Oregon,FALSE,FALSE,39,NA,NA
1999,Oregon,FALSE,FALSE,11,0,0
1999,Oregon,FALSE,FALSE,87,0,0
1999,Oregon,FALSE,FALSE,45,0,0
1999,Oregon,FALSE,FALSE,10,0,0
1999,Oregon,FALSE,FALSE,7,0,0
1999,Oregon,FALSE,TRUE,50,0,0
1999,Oregon,FALSE,FALSE,12,0,0
1999,Oregon,FALSE,FALSE,17,0,0
1999,Oregon,FALSE,TRUE,13,0,0
1999,Oregon,FALSE,FALSE,44,0,0
1999,Oregon,FALSE,FALSE,187,0,0
1999,Oregon,FALSE,FALSE,43,0,0
1999,Oregon,FALSE,FALSE,20,2,0
1999,Oregon,FALSE,FALSE,21,2,0
1998,Oregon,FALSE,FALSE,250,0,0
2000,Michigan,FALSE,TRUE,3,0,0
2000,Florida,FALSE,TRUE,3,1,0
1998,Oklahoma,FALSE,TRUE,8,1,0
1999,Oklahoma,FALSE,FALSE,25,6,0
1999,Ohio,FALSE,TRUE,30,0,0
1999,Ohio,FALSE,TRUE,6,NA,NA
1999,Ohio,FALSE,FALSE,4,NA,NA
1999,Ohio,FALSE,TRUE,30,NA,NA
1999,Ohio,FALSE,TRUE,12,0,0
1999,Ohio,FALSE,FALSE,18,NA,NA
1999,Ohio,FALSE,FALSE,12,NA,NA
1999,Ohio,FALSE,FALSE,3,NA,NA
1999,Ohio,FALSE,TRUE,3,NA,NA
1999,Ohio,FALSE,TRUE,16,0,0
1998,Ohio,FALSE,TRUE,6,NA,NA
1999,Ohio,FALSE,TRUE,245,0,0
1998,Ohio,FALSE,TRUE,5,NA,NA
1999,Ohio,FALSE,TRUE,66,0,0
1999,Ohio,FALSE,TRUE,2,0,0
1999,Ohio,FALSE,TRUE,4,NA,0
1999,Ohio,FALSE,TRUE,4,0,0
1999,Ohio,FALSE,TRUE,2,0,0
1999,Ohio,FALSE,TRUE,63,1,NA
1999,Ohio,FALSE,FALSE,55,NA,NA
1999,Ohio,FALSE,TRUE,4,0,0
1999,Ohio,FALSE,FALSE,39,NA,0
1999,Ohio,FALSE,TRUE,4,0,0
1999,Ohio,FALSE,TRUE,4,NA,NA
1999,Ohio,FALSE,FALSE,10,NA,NA
1999,Ohio,FALSE,TRUE,3,0,0
1999,Ohio,FALSE,TRUE,18,NA,0
1999,Ohio,FALSE,FALSE,83,1,0
1999,Ohio,FALSE,FALSE,26,2,NA
1999,Ohio,FALSE,TRUE,43,NA,0
1999,Ohio,FALSE,FALSE,42,4,NA
1999,Ohio,FALSE,FALSE,14,0,0
1999,Ohio,FALSE,FALSE,4,NA,NA
1999,Ohio,FALSE,FALSE,19,0,0
1999,Ohio,FALSE,TRUE,13,NA,NA
1999,Ohio,FALSE,TRUE,9,NA,NA
1998,Ohio,FALSE,TRUE,9,NA,NA
1998,Ohio,FALSE,TRUE,2,0,0
1998,Ohio,FALSE,TRUE,2,0,0
1999,Ohio,FALSE,FALSE,44,0,0
1999,Ohio,FALSE,TRUE,4,NA,NA
1999,Ohio,FALSE,FALSE,8,NA,NA
1999,Ohio,FALSE,TRUE,5,3,0
1999,Ohio,FALSE,FALSE,16,0,0
1999,Ohio,FALSE,FALSE,9,0,0
1999,Ohio,FALSE,TRUE,16,0,0
1999,Ohio,FALSE,TRUE,21,0,0
1999,Ohio,FALSE,TRUE,73,NA,0
1999,Ohio,FALSE,TRUE,29,0,0
1999,Ohio,FALSE,TRUE,47,23,0
1999,Ohio,FALSE,TRUE,11,NA,NA
1999,Ohio,FALSE,FALSE,82,NA,0
1999,Ohio,FALSE,FALSE,8,NA,NA
1999,Ohio,FALSE,TRUE,8,NA,NA
1999,Ohio,FALSE,TRUE,2,NA,NA
1999,Ohio,FALSE,TRUE,5,NA,NA
1999,Ohio,FALSE,FALSE,8,NA,0
1999,Ohio,FALSE,FALSE,150,0,0
1999,Ohio,FALSE,TRUE,3,NA,0
1999,Ohio,FALSE,TRUE,18,11,NA
1999,Ohio,FALSE,FALSE,8,0,0
1999,Ohio,FALSE,FALSE,7,0,0
1999,Ohio,FALSE,TRUE,27,0,0
1999,Ohio,FALSE,TRUE,13,0,0
1999,New York,TRUE,FALSE,60,NA,NA
1999,New York,TRUE,FALSE,3,NA,NA
1999,New York,TRUE,FALSE,6,NA,NA
1999,New York,TRUE,TRUE,14,NA,NA
1999,New York,TRUE,TRUE,2,NA,NA
1999,New York,TRUE,TRUE,12,NA,NA
1999,New York,TRUE,TRUE,3,NA,NA
1999,New York,TRUE,TRUE,9,NA,NA
1999,New York,TRUE,FALSE,4,NA,NA
1998,New York,TRUE,TRUE,4,NA,NA
1998,New York,TRUE,FALSE,15,NA,NA
1998,New York,TRUE,TRUE,8,1,NA
1998,New York,TRUE,TRUE,7,0,0
1998,New York,TRUE,TRUE,3,0,0
1998,New York,TRUE,FALSE,19,NA,NA
1998,New York,TRUE,FALSE,38,0,0
1998,New York,TRUE,FALSE,5,1,NA
1998,New York,TRUE,FALSE,5,0,0
1998,New York,TRUE,TRUE,2,0,0
1998,New York,TRUE,FALSE,12,NA,NA
1998,New York,TRUE,TRUE,4,NA,NA
1998,New York,TRUE,FALSE,4,NA,NA
1998,New York,TRUE,FALSE,28,NA,NA
1998,New York,TRUE,FALSE,5,NA,NA
1998,New York,TRUE,TRUE,134,10,0
1998,New York,TRUE,TRUE,2,1,0
1998,New York,TRUE,TRUE,29,0,0
1998,New York,TRUE,FALSE,15,NA,NA
1998,New York,TRUE,TRUE,17,0,0
1998,New York,TRUE,TRUE,5,NA,NA
1998,New York,TRUE,FALSE,47,NA,NA
1998,New York,TRUE,TRUE,8,0,0
1998,New York,TRUE,FALSE,23,NA,NA
1998,New York,TRUE,TRUE,3,1,0
1998,New York,TRUE,FALSE,2,NA,NA
1998,New York,TRUE,TRUE,4,0,0
1998,New York,TRUE,FALSE,8,0,0
1998,New York,TRUE,TRUE,5,0,0
1998,New York,TRUE,TRUE,12,0,0
1998,New York,TRUE,TRUE,16,0,0
1998,New York,TRUE,FALSE,44,1,0
1998,New York,TRUE,TRUE,15,0,0
1998,New York,TRUE,TRUE,12,0,0
1998,New York,TRUE,TRUE,8,NA,0
1998,New York,TRUE,TRUE,23,NA,0
1998,New York,TRUE,TRUE,45,0,0
1998,New York,TRUE,TRUE,4,NA,NA
1998,New York,TRUE,TRUE,32,3,0
1998,New York,TRUE,TRUE,23,0,0
1998,New York,TRUE,FALSE,27,NA,NA
1998,New York,TRUE,TRUE,19,2,0
1998,New York,TRUE,TRUE,13,0,0
1998,New York,TRUE,TRUE,14,0,0
1998,New York,TRUE,FALSE,17,0,0
1998,New York,TRUE,TRUE,5,NA,NA
1998,New York,TRUE,FALSE,19,1,0
1998,New York,TRUE,TRUE,5,0,0
1998,New York,TRUE,FALSE,7,0,0
1998,New York,TRUE,TRUE,2,0,0
1998,New York,TRUE,FALSE,3,NA,NA
1998,New York,TRUE,TRUE,86,31,0
1998,New York,TRUE,FALSE,10,NA,NA
1998,New York,TRUE,FALSE,20,1,0
1998,New York,TRUE,TRUE,16,1,0
1998,New York,TRUE,FALSE,21,NA,NA
1998,New York,TRUE,FALSE,5,NA,0
1998,New York,TRUE,FALSE,12,0,0
1998,New York,TRUE,TRUE,5,2,0
1998,New York,TRUE,TRUE,18,0,0
1998,New York,TRUE,TRUE,16,0,0
1998,New York,TRUE,FALSE,12,NA,NA
1998,New York,TRUE,TRUE,14,0,0
1998,New York,TRUE,FALSE,17,0,0
1998,New York,TRUE,FALSE,17,1,0
1998,New York,TRUE,FALSE,18,NA,NA
1998,New York,TRUE,FALSE,26,0,0
1999,New York,TRUE,TRUE,15,0,0
1999,New York,TRUE,FALSE,9,NA,NA
1998,New York,TRUE,TRUE,9,0,0
1999,New York,TRUE,FALSE,7,NA,NA
1999,New York,TRUE,TRUE,11,NA,NA
1999,New York,TRUE,TRUE,15,NA,NA
1999,New York,TRUE,FALSE,2,NA,NA
1999,New York,TRUE,TRUE,4,NA,NA
1999,New York,TRUE,TRUE,5,NA,NA
1999,New York,TRUE,TRUE,23,NA,NA
1999,New York,TRUE,FALSE,70,NA,NA
1999,New York,TRUE,TRUE,34,NA,NA
1999,New York,TRUE,FALSE,9,NA,NA
1998,New York,TRUE,FALSE,26,NA,NA
1999,New York,TRUE,FALSE,7,NA,NA
1999,New York,TRUE,FALSE,8,NA,NA
1999,New York,TRUE,FALSE,34,NA,NA
1999,New York,TRUE,FALSE,48,NA,NA
1999,New York,TRUE,TRUE,106,NA,NA
1999,New York,TRUE,TRUE,15,NA,NA
1999,New York,TRUE,TRUE,29,NA,NA
1999,New York,TRUE,TRUE,2,NA,NA
1999,New York,TRUE,FALSE,12,NA,NA
1999,New York,TRUE,TRUE,53,NA,NA
1999,New York,TRUE,FALSE,184,NA,NA
1999,New York,TRUE,FALSE,75,NA,NA
1999,New York,TRUE,TRUE,3,NA,NA
1999,New York,TRUE,TRUE,4,NA,NA
1999,New York,TRUE,TRUE,27,NA,NA
1999,New York,TRUE,FALSE,24,NA,NA
1999,New York,TRUE,FALSE,40,NA,NA
1999,New York,TRUE,TRUE,22,NA,NA
1999,New York,TRUE,TRUE,16,NA,NA
1999,New York,TRUE,FALSE,8,NA,NA
1999,New York,TRUE,FALSE,13,NA,NA
1999,New York,TRUE,TRUE,2,NA,NA
1999,New York,TRUE,TRUE,12,NA,NA
1999,New York,TRUE,TRUE,2,NA,NA
1999,New York,TRUE,FALSE,47,NA,NA
1999,New York,TRUE,FALSE,41,NA,NA
1999,New York,TRUE,TRUE,3,1,1
1999,New York,TRUE,TRUE,3,NA,NA
1999,New Mexico,FALSE,FALSE,4,3,2
1999,New Mexico,FALSE,TRUE,34,0,0
1998,New Mexico,FALSE,FALSE,50,0,0
1998,New Mexico,FALSE,TRUE,20,3,0
1999,New Mexico,FALSE,TRUE,73,16,0
1999,New Jersey,FALSE,TRUE,15,NA,NA
1999,New Jersey,FALSE,TRUE,2,NA,NA
1999,New Jersey,FALSE,FALSE,12,NA,NA
1999,New Jersey,FALSE,TRUE,6,NA,NA
1999,New Jersey,FALSE,TRUE,49,1,NA
1999,New Jersey,FALSE,FALSE,29,NA,NA
1999,New Jersey,FALSE,TRUE,6,NA,NA
1999,New Jersey,FALSE,FALSE,60,1,NA
1999,New Jersey,FALSE,FALSE,9,NA,NA
1999,New Jersey,FALSE,TRUE,10,NA,NA
1999,New Jersey,FALSE,TRUE,25,NA,NA
1999,New Hampshire,FALSE,FALSE,40,5,0
1999,New Hampshire,FALSE,FALSE,34,0,0
1999,New Hampshire,FALSE,FALSE,81,0,0
1999,New Hampshire,FALSE,FALSE,46,NA,NA
1998,New Hampshire,FALSE,FALSE,112,NA,NA
1998,New Hampshire,FALSE,FALSE,6,NA,NA
1998,New Hampshire,FALSE,TRUE,28,NA,NA
1998,New Hampshire,FALSE,FALSE,18,NA,NA
1998,New Hampshire,FALSE,FALSE,12,NA,NA
1998,New Hampshire,FALSE,FALSE,16,NA,NA
1999,New Hampshire,FALSE,TRUE,3,7,0
1998,Nebraska,FALSE,FALSE,30,0,0
1998,Nebraska,FALSE,TRUE,45,0,0
1999,Nebraska,FALSE,TRUE,127,0,0
1999,Nebraska,FALSE,TRUE,4,0,0
1999,Nebraska,FALSE,FALSE,46,0,0
1999,Nebraska,FALSE,TRUE,65,8,0
1999,North Dakota,FALSE,TRUE,85,1,0
1998,North Dakota,FALSE,TRUE,92,0,0
1998,North Dakota,FALSE,FALSE,528,0,0
1998,North Carolina,FALSE,FALSE,3,NA,NA
1999,North Carolina,FALSE,FALSE,48,NA,NA
1999,North Carolina,FALSE,FALSE,14,NA,NA
1999,North Carolina,FALSE,FALSE,70,NA,NA
1999,North Carolina,FALSE,TRUE,3,NA,NA
1999,North Carolina,FALSE,FALSE,56,NA,NA
1999,North Carolina,FALSE,TRUE,8,NA,NA
1999,North Carolina,FALSE,FALSE,3,NA,NA
1999,North Carolina,FALSE,TRUE,3,NA,NA
1999,North Carolina,FALSE,TRUE,3,NA,NA
1999,North Carolina,FALSE,FALSE,7,NA,NA
1999,North Carolina,FALSE,FALSE,46,NA,NA
1999,North Carolina,FALSE,FALSE,45,NA,NA
1999,North Carolina,FALSE,TRUE,4,NA,NA
1999,North Carolina,FALSE,TRUE,18,NA,NA
1999,North Carolina,FALSE,FALSE,2,NA,NA
1999,North Carolina,FALSE,FALSE,2,NA,NA
1999,North Carolina,FALSE,FALSE,20,NA,NA
1998,North Carolina,FALSE,FALSE,46,NA,NA
1998,North Carolina,FALSE,FALSE,26,NA,NA
1998,North Carolina,FALSE,FALSE,53,NA,NA
1998,North Carolina,FALSE,TRUE,2,NA,NA
1998,North Carolina,FALSE,TRUE,12,NA,NA
1998,North Carolina,FALSE,TRUE,143,NA,NA
1998,North Carolina,FALSE,FALSE,9,NA,NA
1998,North Carolina,FALSE,FALSE,75,NA,NA
1998,North Carolina,FALSE,FALSE,9,NA,NA
1998,North Carolina,FALSE,FALSE,8,NA,NA
1998,Montana,FALSE,FALSE,40,NA,NA
1998,Montana,FALSE,FALSE,6,NA,NA
1998,Montana,FALSE,FALSE,37,NA,NA
1998,Montana,FALSE,FALSE,11,NA,NA
1998,Montana,FALSE,FALSE,120,NA,NA
1998,Montana,FALSE,FALSE,45,NA,NA
1999,Montana,FALSE,FALSE,60,NA,NA
1999,Montana,FALSE,FALSE,5,NA,NA
1999,Montana,FALSE,FALSE,18,NA,NA
1999,Montana,FALSE,FALSE,20,NA,NA
1999,Montana,FALSE,FALSE,31,NA,NA
1998,Mississippi,FALSE,TRUE,5,NA,NA
1998,Mississippi,FALSE,TRUE,6,NA,NA
1998,Mississippi,FALSE,FALSE,26,NA,NA
1998,Mississippi,FALSE,FALSE,7,NA,NA
1998,Mississippi,FALSE,TRUE,12,NA,NA
1999,Mississippi,FALSE,TRUE,4,NA,NA
1999,Missouri,FALSE,FALSE,39,2,0
1999,Missouri,FALSE,TRUE,4,NA,NA
1999,Missouri,FALSE,FALSE,20,NA,NA
1999,Missouri,FALSE,TRUE,4,NA,NA
1998,Minnesota,FALSE,FALSE,27,NA,NA
1999,Minnesota,FALSE,TRUE,11,0,0
1999,Minnesota,FALSE,FALSE,12,0,0
1999,Minnesota,FALSE,FALSE,10,5,0
1999,Minnesota,FALSE,FALSE,29,0,0
1999,Minnesota,FALSE,FALSE,4,0,0
1999,Minnesota,FALSE,FALSE,21,0,0
1999,Minnesota,FALSE,FALSE,18,0,0
1999,Minnesota,FALSE,TRUE,19,0,0
1999,Minnesota,FALSE,TRUE,11,0,0
1999,Minnesota,FALSE,TRUE,12,1,0
1999,Minnesota,FALSE,TRUE,13,0,0
1999,Minnesota,FALSE,TRUE,18,0,0
1999,Minnesota,FALSE,TRUE,11,0,0
1999,Minnesota,FALSE,TRUE,7,0,0
1999,Minnesota,FALSE,FALSE,21,0,0
1999,Minnesota,FALSE,FALSE,10,0,0
1999,Minnesota,FALSE,FALSE,9,0,0
1999,Minnesota,FALSE,TRUE,5,5,1
1999,Minnesota,FALSE,FALSE,16,0,0
1999,Minnesota,FALSE,TRUE,5,0,0
1999,Minnesota,FALSE,FALSE,20,0,0
1999,Minnesota,FALSE,TRUE,15,0,0
1999,Minnesota,FALSE,TRUE,3,0,0
1999,Minnesota,FALSE,TRUE,7,0,0
1999,Minnesota,FALSE,TRUE,25,0,0
1999,Minnesota,FALSE,TRUE,7,0,0
1999,Minnesota,FALSE,FALSE,9,0,0
1999,Minnesota,FALSE,TRUE,50,9,0
1999,Minnesota,FALSE,FALSE,5,1,0
1999,Minnesota,FALSE,TRUE,5,0,0
1999,Minnesota,FALSE,FALSE,25,1,0
1999,Minnesota,FALSE,TRUE,3,2,0
1999,Minnesota,FALSE,FALSE,28,0,0
1999,Minnesota,FALSE,FALSE,9,0,0
1999,Minnesota,FALSE,TRUE,20,0,0
1999,Minnesota,FALSE,TRUE,15,0,0
1999,Minnesota,FALSE,FALSE,63,0,0
1999,Minnesota,FALSE,TRUE,6,0,0
1999,Multistate,FALSE,TRUE,7,NA,NA
1999,Multistate,FALSE,FALSE,398,NA,NA
1999,Multistate,FALSE,FALSE,79,NA,NA
1999,Multistate,FALSE,FALSE,11,NA,NA
1999,Multistate,FALSE,TRUE,14,4,0
1999,Multistate,FALSE,TRUE,9,NA,NA
